"id","first_name","last_name","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier"
"11225","Cordarrelle","Patterson","CHI","WR",28,6,"WR","weighted",1.43270523814384,118,0.0774032887641436,0.786329582932378,0.6,2.33750290697674,8
"11227","Kenny","Stills","HOU","WR",27,6,"WR","average",4.1895,69,0.0528452380952391,0.892103093017522,3.17,5.2575,8
"11227","Kenny","Stills","HOU","WR",27,6,"WR","robust",4.114,71,0.17975,1.1534628,3.17,5.2575,8
"11227","Kenny","Stills","HOU","WR",27,6,"WR","weighted",4.38913543370704,66,0.104657069494412,0.923635300015841,3.3,5.27060625,8
"11228","Robert","Woods","LAR","WR",27,6,"WR","average",8.7544,31,0.240132142857142,2.00292621199941,5.406,10.64185,4
"11228","Robert","Woods","LAR","WR",27,6,"WR","robust",8.453,29,0.057875000000001,0.954053099999999,5.406,10.64185,4
"11228","Robert","Woods","LAR","WR",27,6,"WR","weighted",9.47346877694356,26,0.314235401460708,1.22739017256024,7.46,10.7371755936675,4
"11232","DeAndre","Hopkins","HOU","WR",27,6,"WR","average",8.89544444444445,28,0.0581230158730168,2.76975283694733,4.54,12.0466,4
"11232","DeAndre","Hopkins","HOU","WR",27,6,"WR","robust",9.346,23,0.116070918822482,1.897728,4.54,12.0466,4
"11232","DeAndre","Hopkins","HOU","WR",27,6,"WR","weighted",9.71870853158612,23,0.124265895627415,2.00832472980487,6.4,12.0488697204969,4
"11237","Russell","Shepard","NYG","WR",29,6,"WR","average",0,169,0,NA,0,0,12
"11237","Russell","Shepard","NYG","WR",29,6,"WR","robust",0,169,0,0,0,0,12
"11237","Russell","Shepard","NYG","WR",29,6,"WR","weighted",0,167,0,NA,0,0,12
"11239","Marquise","Goodwin","SFO","WR",29,6,"WR","average",2.002,108,0.11275,1.61116996827357,0.30625,4.1975,9
"11239","Marquise","Goodwin","SFO","WR",29,6,"WR","robust",1.7265,109,0.0610769230769233,1.541904,0.30625,4.1975,9
"11239","Marquise","Goodwin","SFO","WR",29,6,"WR","weighted",1.69172918949666,112,0.105460321572135,1.0232918854008,0.205,2.55283211009174,9
"11244","Travis","Kelce","KCC","TE",30,6,"TE","average",11.8895,1,2.375625,1.45500061364739,9.938,13.752,1
"11244","Travis","Kelce","KCC","TE",30,6,"TE","robust",11.5095,1,2.3,1.119363,9.938,13.752,1
"11244","Travis","Kelce","KCC","TE",30,6,"TE","weighted",12.0350103654183,1,2.43412564284287,1.57698235990259,9.49,13.7563644859813,1
"11247","Zach","Ertz","PHI","TE",29,6,"TE","average",8.37211111111111,5,0.517986111111111,2.7172880986585,4.476,11.744,2
"11247","Zach","Ertz","PHI","TE",29,6,"TE","robust",8.533,5,0.84,1.393644,4.476,11.744,2
"11247","Zach","Ertz","PHI","TE",29,6,"TE","weighted",9.14223529116947,4,0.892178803568495,2.15622169569584,6.69,12.0187255936675,2
"11248","Jordan","Reed","WAS","TE",29,6,"TE","average",0,89,0,NA,0,0,15
"11248","Jordan","Reed","WAS","TE",29,6,"TE","robust",0,89,0,0,0,0,15
"11248","Jordan","Reed","WAS","TE",29,6,"TE","weighted",0,89,0,NA,0,0,15
"11250","Tyler","Eifert","CIN","TE",29,6,"TE","average",3.356,24,0.0505,0.584062848257176,2.614,4.17225,6
"11250","Tyler","Eifert","CIN","TE",29,6,"TE","robust",3.392,25,0.141,0.6160203,2.614,4.17225,6
"11250","Tyler","Eifert","CIN","TE",29,6,"TE","weighted",3.35639552594003,24,0.0580143062460583,0.677676781847473,2.46,4.18472282608696,6
"11252","Levine","Toilolo","SFO","TE",28,6,"TE","average",0,89,0,NA,0,0,15
"11252","Levine","Toilolo","SFO","TE",28,6,"TE","robust",0,89,0,0,0,0,15
"11252","Levine","Toilolo","SFO","TE",28,6,"TE","weighted",0,89,0,NA,0,0,15
"11257","Vance","McDonald","PIT","TE",29,6,"TE","average",3.66111111111111,22,0.185611111111111,0.993265699599055,1.98,4.289,5
"11257","Vance","McDonald","PIT","TE",29,6,"TE","robust",3.833,22,0.384500000000001,0.237216,1.98,4.289,5
"11257","Vance","McDonald","PIT","TE",29,6,"TE","weighted",3.98017928832268,20,0.0418586829934271,0.340217231277,3.3,4.29306990881459,5
"11337","Darren","Fells","HOU","TE",33,7,"TE","average",5.04642857142857,14,0.33125,2.13153156428044,3.5983,8.4,4
"11337","Darren","Fells","HOU","TE",33,7,"TE","robust",4.3595,18,0.133125,0.803569199999999,3.5983,8.4,4
"11337","Darren","Fells","HOU","TE",33,7,"TE","weighted",5.14893050928129,12,0.222803845869049,2.39839751102534,3.478,8.49129287598944,4
"11342","Fozzy","Whittaker","FA","RB",30,7,"RB","average",2.5,94,0.0767808842767659,NA,2.5,2.5,NA
"11342","Fozzy","Whittaker","FA","RB",30,7,"RB","robust",2.5,94,0.147842652830298,0,2.5,2.5,NA
"11342","Fozzy","Whittaker","FA","RB",30,7,"RB","weighted",NA,NA,NA,NA,2.5,2.5,NA
"11367","Kyle","Juszczyk","SFO","RB",28,6,"RB","average",1.39543333333333,117,0.0504163745862556,0.496644910038014,0.80825,1.98,NA
"11367","Kyle","Juszczyk","SFO","RB",28,6,"RB","robust",1.305,118,0.0550000000000002,0.5344773,0.80825,1.98,NA
"11367","Kyle","Juszczyk","SFO","RB",28,6,"RB","weighted",1.45975716767894,78,0.004885976533616,0.544683568173693,0.688,1.97996511627907,NA
"11381","Luke","Willson","SEA","TE",29,6,"TE","average",0.842833333333333,62,0.0386666666666666,0.574803154711825,0.22025,1.6,11
"11381","Luke","Willson","SEA","TE",29,6,"TE","robust",0.909,59,0.0545,0.5544924,0.22025,1.6,11
"11381","Luke","Willson","SEA","TE",29,6,"TE","weighted",0.904371660859466,59,0.0268723360690756,0.651648214813022,0.127,1.61112,11
"11390","Latavius","Murray","NOS","RB",29,6,"RB","average",7.45605805272921,40,0.205371475713279,1.84409182922386,5.084,9.8787,7
"11390","Latavius","Murray","NOS","RB",29,6,"RB","robust",7.41476531333139,40,0.180234338867024,1.0689546,5.084,9.8787,7
"11390","Latavius","Murray","NOS","RB",29,6,"RB","weighted",7.30936869547633,33,0.0627797461906194,2.04326121177032,4.7,9.86810014534884,7
"11399","Ryan","Griffin","NYJ","TE",29,6,"TE","average",6.063,10,0.427625000000001,1.76385919728791,4.80835,8.814,4
"11399","Ryan","Griffin","NYJ","TE",29,6,"TE","robust",5.7425,10,0.708749999999999,1.0044615,4.80835,8.814,4
"11399","Ryan","Griffin","NYJ","TE",29,6,"TE","weighted",6.10402767892448,10,0.906949864171731,1.93018982900746,4.787,8.87878100263852,4
"11432","Benny","Cunningham","FA","RB",29,6,"RB","average",2.9,87,0.102309722852471,NA,2.9,2.9,NA
"11432","Benny","Cunningham","FA","RB",29,6,"RB","robust",2.9,86,0.143747632130114,0,2.9,2.9,NA
"11432","Benny","Cunningham","FA","RB",29,6,"RB","weighted",NA,NA,NA,NA,2.9,2.9,NA
"11441","Ryan","Griffin","TBB","QB",30,6,"QB","average",0.337,76,0.0742499999999999,0.347957851853736,-0.1071,0.5555,15
"11441","Ryan","Griffin","TBB","QB",30,6,"QB","robust",0.5215,74,0.17195,0.4195758,-0.1071,0.5555,15
"11441","Ryan","Griffin","TBB","QB",30,6,"QB","weighted",0.192879284649776,65,0.0294881384347421,0.322944847740789,-0.126,0.418788372093023,15
"11448","Demetrius","Harris","CLE","TE",28,6,"TE","average",1.73728571428571,44,0.0150714285714284,0.526984819515705,0.998,2.27,10
"11448","Demetrius","Harris","CLE","TE",28,6,"TE","robust",1.674,46,0.12,0.555975,0.998,2.27,10
"11448","Demetrius","Harris","CLE","TE",28,6,"TE","weighted",1.65739029033793,45,0.0513882462087354,0.566218591957535,0.83,2.27228232189974,10
"11454","C.J.","Anderson","FA","RB",28,6,"RB","average",1.2,120,0.1,NA,1.2,1.2,NA
"11454","C.J.","Anderson","FA","RB",28,6,"RB","robust",1.2,120,0.1,0,1.2,1.2,NA
"11454","C.J.","Anderson","FA","RB",28,6,"RB","weighted",NA,NA,NA,NA,1.2,1.2,NA
"11456","Jaron","Brown","SEA","WR",29,6,"WR","average",1.4132,118,0.0470642857142856,1.61553774329169,0.0762,3.43,8
"11456","Jaron","Brown","SEA","WR",29,6,"WR","robust",1.4355,116,0.0429404224774406,1.097124,0.0762,3.43,8
"11456","Jaron","Brown","SEA","WR",29,6,"WR","weighted",2.25292369099804,100,0.0578185393467168,1.79627415390524,0.141,3.4851,8
"11474","Zach","Line","NOS","RB",29,6,"RB","average",0.248,156,0.0212610887096774,0.145894939368483,0.022,0.2704,NA
"11474","Zach","Line","NOS","RB",29,6,"RB","robust",0.248,155,0.0235332661290323,0.0830256,0.022,0.2704,NA
"11474","Zach","Line","NOS","RB",29,6,"RB","weighted",0.276,114,0.0186483721906048,0.195161471607487,0,0.245057142857143,NA
"11516","Jack","Doyle","IND","TE",29,6,"TE","average",6.894,9,0.896374999999999,2.34254842913805,5.13305,10.5905,3
"11516","Jack","Doyle","IND","TE",29,6,"TE","robust",6.5615,9,1.131,1.215732,5.13305,10.5905,3
"11516","Jack","Doyle","IND","TE",29,6,"TE","weighted",6.93870945596788,9,1.26408305639354,2.56576245461635,4.887,10.6750751978892,3
"11524","Derrick","Coleman","FA","RB",29,7,"RB","average",0.04,168,0.04,NA,0.04,0.04,NA
"11524","Derrick","Coleman","FA","RB",29,7,"RB","robust",0.04,168,0.04,0,0.04,0.04,NA
"11524","Derrick","Coleman","FA","RB",29,7,"RB","weighted",0.04,124,0.00736021505376343,NA,0.04,0.04,NA
"11529","Josh","Hill","NOS","TE",29,6,"TE","average",1.714,46,0.204,0.700782385895188,0.839,2.5717,10
"11529","Josh","Hill","NOS","TE",29,6,"TE","robust",1.75675,45,0.10775,0.932555399999999,0.839,2.5717,10
"11529","Josh","Hill","NOS","TE",29,6,"TE","weighted",1.62919514516897,46,0.0932761556219293,0.765374411122199,0.8,2.57029636627907,10
"11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","average",2.15373333333333,56,0.36350577991453,2.68009673556758,0.06352,5.3176,15
"11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","robust",1.09775,57,0.115538888888889,0.48688584,0.06352,5.3176,15
"11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","weighted",2.64278363780446,35,0.350795448504051,2.97083817747713,0,5.2404128440367,15
"11642","Blake","Bortles","LAR","QB",28,5,"QB","average",1.586925,59,0.1185875,1.54985104381034,0.1336,3.3568,15
"11642","Blake","Bortles","LAR","QB",28,5,"QB","robust",1.108175,56,0.067047222222222,0.37480128,0.1336,3.3568,15
"11642","Blake","Bortles","LAR","QB",28,5,"QB","weighted",1.86332682543487,39,0.133714336336076,1.73119321373176,0,3.31461926605505,15
"11643","A.J.","McCarron","HOU","QB",29,5,"QB","average",0.2097,79,0.0935166666666666,0.20769103976821,-0.0864000000000001,0.37176,15
"11643","A.J.","McCarron","HOU","QB",29,5,"QB","robust",0.2957,77,0.0392000000000001,0.28881048,-0.0864000000000001,0.37176,15
"11643","A.J.","McCarron","HOU","QB",29,5,"QB","weighted",0.285751389300412,64,0.103304295410695,0.180996966475364,0,0.371511627906977,15
"11644","Derek","Carr","OAK","QB",28,5,"QB","average",13.6483753175034,35,0.528375317503393,1.40846282729016,11.932,15.565,10
"11644","Derek","Carr","OAK","QB",28,5,"QB","robust",13.588,34,0.0852250000000012,1.25571207438318,11.932,15.565,10
"11644","Derek","Carr","OAK","QB",28,5,"QB","weighted",13.7405080095614,25,0.548660923979305,1.60808731962494,11.68,15.63414375,10
"11647","Logan","Thomas","DET","TE",28,5,"TE","average",1.483,48,0.111428571428571,0.348307144151059,1.10775,1.9375,10
"11647","Logan","Thomas","DET","TE",28,5,"TE","robust",1.484,48,0.1765,0.3254307,1.10775,1.9375,10
"11647","Logan","Thomas","DET","TE",28,5,"TE","weighted",1.58280894308943,47,0.221000290360046,0.33561847115028,1.161,1.9531375,10
"11657","Carlos","Hyde","HOU","RB",29,5,"RB","average",7.78904346434614,38,0.289043464346139,1.37863134622446,5.84424127512689,9.357,7
"11657","Carlos","Hyde","HOU","RB",29,5,"RB","robust",7.65886772927241,37,0.141308419138102,0.985230818322896,5.84424127512689,9.357,7
"11657","Carlos","Hyde","HOU","RB",29,5,"RB","weighted",7.74854358310867,32,0.451491075268144,1.53503706555586,5.2,9.34136626139818,7
"11659","De'Anthony","Thomas","BAL","WR",26,5,"WR","average",0.562,142,0.04325,0.465785572983964,0.052,1.083,10
"11659","De'Anthony","Thomas","BAL","WR",26,5,"WR","robust",0.5045,142,0.0195,0.489258,0.052,1.083,10
"11659","De'Anthony","Thomas","BAL","WR",26,5,"WR","weighted",0.601547414930007,139,0.00851520634104941,0.516009126700618,0,1.07887732919255,10
"11660","Devonta","Freeman","ATL","RB",27,5,"RB","average",8.72901195814427,32,0.277163317141117,2.03751324721122,6.4687585949069,11.634,6
"11660","Devonta","Freeman","ATL","RB",27,5,"RB","robust",8.84325,32,0.302948294409488,2.431464,6.4687585949069,11.634,6
"11660","Devonta","Freeman","ATL","RB",27,5,"RB","weighted",8.76096658090335,26,0.317130726901834,2.15553251221061,6.24108370700986,11.6140559006211,6
"11668","Isaiah","Crowell","OAK","RB",26,5,"RB","average",0,169,0,NA,0,0,NA
"11668","Isaiah","Crowell","OAK","RB",26,5,"RB","robust",0,169,0,0,0,0,NA
"11668","Isaiah","Crowell","OAK","RB",26,5,"RB","weighted",0,127,0,NA,0,0,NA
"11670","Sammy","Watkins","KCC","WR",26,5,"WR","average",7.40302857142857,40,0.0629142857142861,1.34533607059989,5.581,8.9994,5
"11670","Sammy","Watkins","KCC","WR",26,5,"WR","robust",7.35825,40,0.158875000000001,1.690164,5.581,8.9994,5
"11670","Sammy","Watkins","KCC","WR",26,5,"WR","weighted",7.42391572255706,42,0.261040516834395,1.44305551511958,5.23,8.99885145348837,5
"11671","Mike","Evans","TBB","WR",26,5,"WR","average",13.248875,3,0.726633333333334,1.77673760021,11.61,15.9835,2
"11671","Mike","Evans","TBB","WR",26,5,"WR","robust",12.726,3,0.451375000000001,1.1727366,11.61,15.9835,2
"11671","Mike","Evans","TBB","WR",26,5,"WR","weighted",13.415346152696,3,0.721981485053831,1.94668562426106,11.54,16.0029670184697,2
"11672","Marqise","Lee","JAC","WR",28,5,"WR","average",0,169,0,NA,0,0,12
"11672","Marqise","Lee","JAC","WR",28,5,"WR","robust",0,169,0,0,0,0,12
"11672","Marqise","Lee","JAC","WR",28,5,"WR","weighted",0,167,0,NA,0,0,12
"11674","Brandin","Cooks","LAR","WR",26,5,"WR","average",7.49697142857143,39,0.113457142857143,1.48817132910223,5.075,8.4844,5
"11674","Brandin","Cooks","LAR","WR",26,5,"WR","robust",7.5575,37,0.0842499999999999,0.450710399999999,5.075,8.4844,5
"11674","Brandin","Cooks","LAR","WR",26,5,"WR","weighted",7.50071837578624,39,0.0609541965544542,1.67941546949249,4.1,8.47411304347826,5
"11675","Davante","Adams","GBP","WR",27,5,"WR","average",12.3122083333333,5,0.527566505673107,1.93710407936324,9.84145,15.087,2
"11675","Davante","Adams","GBP","WR",27,5,"WR","robust",12.05925,5,0.59532451701932,1.2098016,9.84145,15.087,2
"11675","Davante","Adams","GBP","WR",27,5,"WR","weighted",12.5008030991089,5,0.498281559665619,2.09249548667859,9.3,15.1063034300792,2
"11677","Donte","Moncrief","CAR","WR",26,5,"WR","average",0.6996,133,0.00689999999999991,0.818910739946669,0.1064,1.8258,9
"11677","Donte","Moncrief","CAR","WR",26,5,"WR","robust",0.4815,144,0.04175,0.4136454,0.1064,1.8258,9
"11677","Donte","Moncrief","CAR","WR",26,5,"WR","weighted",0.866022154988092,126,0.0301849478752358,0.955277329061108,0.048,1.86662025,9
"11678","Allen","Robinson","CHI","WR",26,5,"WR","average",10.652675,12,0.385717049132808,1.77497424025574,9.27235,13.439,3
"11678","Allen","Robinson","CHI","WR",26,5,"WR","robust",9.855,15,0.109054878048781,0.930331500000001,9.27235,13.439,3
"11678","Allen","Robinson","CHI","WR",26,5,"WR","weighted",10.8709623515685,12,0.540303126867638,1.93511880501903,9.272,13.4465250659631,3
"11679","Odell","Beckham","CLE","WR",27,5,"WR","average",10.0727083333333,15,0.103113437762582,1.71512102342663,8.66335,12.8145,3
"11679","Odell","Beckham","CLE","WR",27,5,"WR","robust",9.8,16,0.14199237804878,1.356579,8.66335,12.8145,3
"11679","Odell","Beckham","CLE","WR",27,5,"WR","weighted",10.0899869208748,15,0.0430716840803438,1.86461104117285,8.579,12.8558878627968,3
"11680","Jarvis","Landry","CLE","WR",27,5,"WR","average",10.2796071428571,13,0.116098596751856,1.91536025456359,8.4091,13.1029,3
"11680","Jarvis","Landry","CLE","WR",27,5,"WR","robust",10.075,12,0.0785368616841406,0.612313799999998,8.4091,13.1029,3
"11680","Jarvis","Landry","CLE","WR",27,5,"WR","weighted",10.3475315103924,13,0.145644580450348,2.19196556738232,7.9,13.1863645118734,3
"11681","Paul","Richardson","WAS","WR",27,5,"WR","average",0.016,166,0.0125,0.0113137084989848,0.000800000000000001,0.0152,12
"11681","Paul","Richardson","WAS","WR",27,5,"WR","robust",0.016,166,0.0125,0.0118608,0.000800000000000001,0.0152,12
"11681","Paul","Richardson","WAS","WR",27,5,"WR","weighted",0.016,165,0.015,0.0113137084989848,0,0.0142062111801242,12
"11695","Eric","Ebron","IND","TE",26,5,"TE","average",0,89,0,NA,0,0,15
"11695","Eric","Ebron","IND","TE",26,5,"TE","robust",0,89,0,0,0,0,15
"11695","Eric","Ebron","IND","TE",26,5,"TE","weighted",0,89,0,NA,0,0,15
"11705","Trey","Burton","CHI","TE",28,5,"TE","average",0,89,0,NA,0,0,15
"11705","Trey","Burton","CHI","TE",28,5,"TE","robust",0,89,0,0,0,0,15
"11705","Trey","Burton","CHI","TE",28,5,"TE","weighted",0,89,0,NA,0,0,15
"11747","James","White","NEP","RB",27,5,"RB","average",8.2432452816079,35,0.31371014910625,2.06599941126792,7.1241,11.536,6
"11747","James","White","NEP","RB",27,5,"RB","robust",7.68160848562766,36,0.0846153108571457,0.474432000000002,7.1241,11.536,6
"11747","James","White","NEP","RB",27,5,"RB","weighted",8.34358673266095,29,0.439478280353828,2.32763134217935,7.113,11.5918635035102,6
"11758","Cody","Latimer","NYG","WR",27,5,"WR","average",3.28685714285714,81,0.0429107142857146,0.805143968196875,2.519,4.4577,8
"11758","Cody","Latimer","NYG","WR",27,5,"WR","robust",3.16125,84,0.107875,0.711648000000001,2.519,4.4577,8
"11758","Cody","Latimer","NYG","WR",27,5,"WR","weighted",3.22804902427416,84,0.148286469321786,0.863581006980108,2.42,4.45317718023256,8
"11760","Jimmy","Garoppolo","SFO","QB",28,5,"QB","average",12.7635706624382,38,0.716999155016037,2.21211882106278,10.0195,15.41849,10
"11760","Jimmy","Garoppolo","SFO","QB",28,5,"QB","robust",12.8816658053402,37,0.197096801276937,2.55941238,10.0195,15.41849,10
"11760","Jimmy","Garoppolo","SFO","QB",28,5,"QB","weighted",12.7334724431278,27,0.968506841600847,2.36529405105963,9.19,15.436057575,10
"11761","Jerick","McKinnon","SFO","RB",27,5,"RB","average",0,169,0,NA,0,0,NA
"11761","Jerick","McKinnon","SFO","RB",27,5,"RB","robust",0,169,0,0,0,0,NA
"11761","Jerick","McKinnon","SFO","RB",27,5,"RB","weighted",0,127,0,NA,0,0,NA
"11783","John","Brown","BUF","WR",29,5,"WR","average",9.850975,18,0.0217767857142857,1.3960593519925,8.665,11.945,4
"11783","John","Brown","BUF","WR",29,5,"WR","robust",9.52875,20,0.114236963190182,0.381028199999999,8.665,11.945,4
"11783","John","Brown","BUF","WR",29,5,"WR","weighted",9.89550805373063,20,0.0774599230836213,1.54464408239741,8.35,11.9989841688654,4
"11812","Ryan","Grant","GBP","WR",29,5,"WR","average",0,169,0,NA,0,0,12
"11812","Ryan","Grant","GBP","WR",29,5,"WR","robust",0,169,0,0,0,0,12
"11812","Ryan","Grant","GBP","WR",29,5,"WR","weighted",0,167,0,NA,0,0,12
"11835","David","Fales","NYJ","QB",29,5,"QB","average",0.408933333333333,73,0.0276041666666667,0.362708466953833,0,0.72672,15
"11835","David","Fales","NYJ","QB",29,5,"QB","robust",0.62435,71,0.06321875,0.118608,0,0.72672,15
"11835","David","Fales","NYJ","QB",29,5,"QB","weighted",0.488467239523294,59,0.0733216195981347,0.395846144595656,0,0.724634042553191,15
"11850","Quincy","Enunwa","NYJ","WR",27,5,"WR","average",0,169,0,NA,0,0,12
"11850","Quincy","Enunwa","NYJ","WR",27,5,"WR","robust",0,169,0,0,0,0,12
"11850","Quincy","Enunwa","NYJ","WR",27,5,"WR","weighted",0,167,0,NA,0,0,12
"11854","Garrett","Gilbert","CLE","QB",28,5,"QB","average",0.072,81,0.0395,0.171914707534483,-0.1037,0.2523,15
"11854","Garrett","Gilbert","CLE","QB",28,5,"QB","robust",0.1285,81,0.096,0.1275036,-0.1037,0.2523,15
"11854","Garrett","Gilbert","CLE","QB",28,5,"QB","weighted",0.172014903129657,66,0.07637811356886,0.154194164931895,0,0.250950872093023,15
"11886","Damien","Williams","KCC","RB",27,5,"RB","average",0,169,0,NA,0,0,NA
"11886","Damien","Williams","KCC","RB",27,5,"RB","robust",0,169,0,0,0,0,NA
"11886","Damien","Williams","KCC","RB",27,5,"RB","weighted",0,127,0,NA,0,0,NA
"11890","Albert","Wilson","MIA","WR",27,5,"WR","average",3.85474285714286,73,0.059624088463698,1.18366605650975,2.08,5.102,8
"11890","Albert","Wilson","MIA","WR",27,5,"WR","robust",3.9025,73,0.181563380232493,0.978516,2.08,5.102,8
"11890","Albert","Wilson","MIA","WR",27,5,"WR","weighted",3.83611952731162,73,0.0513118056035085,1.32731043515557,1.6,5.09517701863354,8
"11894","David","Fluellen","TEN","RB",27,5,"RB","average",0,169,0,NA,0,0,NA
"11894","David","Fluellen","TEN","RB",27,5,"RB","robust",0,169,0,0,0,0,NA
"11894","David","Fluellen","TEN","RB",27,5,"RB","weighted",0,127,0,NA,0,0,NA
"11925","Allen","Hurns","MIA","WR",28,5,"WR","average",4.55571428571429,65,0.0756517857142853,0.916181698552151,3.281,5.5536,7
"11925","Allen","Hurns","MIA","WR",28,5,"WR","robust",4.71325,62,0.0873852708460134,0.934038,3.281,5.5536,7
"11925","Allen","Hurns","MIA","WR",28,5,"WR","weighted",4.57608717870775,64,0.104336013780756,0.972845222070669,2.9,5.55325258358663,7
"11931","Bennie","Fowler","FA","WR",28,5,"WR","average",1.64,113,0.153443614984961,NA,1.64,1.64,9
"11931","Bennie","Fowler","FA","WR",28,5,"WR","robust",1.64,113,0.134875,0,1.64,1.64,9
"11931","Bennie","Fowler","FA","WR",28,5,"WR","weighted",1.64,113,0.113199564586357,NA,1.64,1.64,9
"11938","Adam","Thielen","MIN","WR",29,5,"WR","average",9.78909614373357,22,0.140250735722015,1.77092855811716,7.85986564417178,12.358,3
"11938","Adam","Thielen","MIN","WR",29,5,"WR","robust",9.34902607361963,22,0.0135969924421122,1.275036,7.85986564417178,12.358,3
"11938","Adam","Thielen","MIN","WR",29,5,"WR","weighted",10.0426711325377,17,0.0532929256532206,1.93709349203739,7.41,12.4068416886544,3
"11951","Willie","Snead","BAL","WR",27,5,"WR","average",3.24675,82,0.0345357142857146,0.7654993701593,2.051,3.937,8
"11951","Willie","Snead","BAL","WR",27,5,"WR","robust",3.29575,82,0.127,0.4492278,2.051,3.937,8
"11951","Willie","Snead","BAL","WR",27,5,"WR","weighted",3.28583299347535,79,0.0163610863739794,0.845111439994306,1.7,3.93253669724771,8
"11957","Dontrelle","Inman","FA","WR",30,6,"WR","average",2.6,94,0.0522301875154203,NA,2.6,2.6,8
"11957","Dontrelle","Inman","FA","WR",30,6,"WR","robust",2.6,92,0.0746249999999997,0,2.6,2.6,8
"11957","Dontrelle","Inman","FA","WR",30,6,"WR","weighted",2.6,92,0.0672514178082344,NA,2.6,2.6,8
"11964","Senorise","Perry","BUF","RB",28,5,"RB","average",0.218333333333333,159,0.0247083333333334,0.222691518697951,0.00675,0.4704,NA
"11964","Senorise","Perry","BUF","RB",28,5,"RB","robust",0.112125,161,0.012125,0.0904386,0.00675,0.4704,NA
"11964","Senorise","Perry","BUF","RB",28,5,"RB","weighted",0.223593301476867,119,0.101031159195213,0.254562125607266,0,0.442058358662614,NA
"11975","Taylor","Gabriel","CHI","WR",28,5,"WR","average",0,169,0,NA,0,0,12
"11975","Taylor","Gabriel","CHI","WR",28,5,"WR","robust",0,169,0,0,0,0,12
"11975","Taylor","Gabriel","CHI","WR",28,5,"WR","weighted",0,167,0,NA,0,0,12
"12040","Keith","Smith","ATL","RB",27,5,"RB","average",0.219977822580645,158,0.0108111559139785,0.139830187772852,0.0206,0.3424,NA
"12040","Keith","Smith","ATL","RB",27,5,"RB","robust",0.215433467741936,157,0.0306279121863799,0.142198079032258,0.0206,0.3424,NA
"12040","Keith","Smith","ATL","RB",27,5,"RB","weighted",0.227578723860413,118,0.043219930840325,0.163101566575034,0,0.340494796058437,NA
"12110","Cameron","Brate","TBB","TE",28,5,"TE","average",3.595,23,0.244642857142857,0.51756283262449,2.9783,4.317,6
"12110","Cameron","Brate","TBB","TE",28,5,"TE","robust",3.489,23,0.089,0.364719600000001,2.9783,4.317,6
"12110","Cameron","Brate","TBB","TE",28,5,"TE","weighted",3.59822586683412,23,0.26495432947096,0.567555591358234,2.84,4.30616055045872,6
"12138","Scott","Simonson","NYG","TE",27,5,"TE","average",1.321,50,0.0685,0.660043331910868,0.5664,1.902,10
"12138","Scott","Simonson","NYG","TE",27,5,"TE","robust",1.3,50,0.1005,0.4344018,0.5664,1.902,10
"12138","Scott","Simonson","NYG","TE",27,5,"TE","weighted",1.1479935483871,53,0.0434508704106227,0.661250853164779,0.54,1.78883938953488,10
"12140","Jameis","Winston","TBB","QB",25,4,"QB","average",17.1183714474228,16,0.421662645153607,1.22080947843037,15.3707600527838,18.573,6
"12140","Jameis","Winston","TBB","QB",25,4,"QB","robust",17.2650025737533,16,0.394227573753312,1.07103024,15.3707600527838,18.573,6
"12140","Jameis","Winston","TBB","QB",25,4,"QB","weighted",17.1317699107717,9,0.47995807777755,1.31850900683726,14.95,18.573327176781,6
"12141","Marcus","Mariota","TEN","QB",26,4,"QB","average",1.8895,57,0.250559946581196,2.17273394597682,0.1096,4.4504,15
"12141","Marcus","Mariota","TEN","QB",26,4,"QB","robust",0.9295,62,0.0284312499999997,0.2579724,0.1096,4.4504,15
"12141","Marcus","Mariota","TEN","QB",26,4,"QB","weighted",2.29658818930041,36,0.0948913827356459,2.39821117032199,0,4.38782874617737,15
"12142","Brett","Hundley","ARI","QB",26,4,"QB","average",0.91955,67,0.0912624999999999,0.65938851066727,0.0895999999999999,1.5712,15
"12142","Brett","Hundley","ARI","QB",26,4,"QB","robust",0.69455,69,0.0453333333333333,0.58236528,0.0895999999999999,1.5712,15
"12142","Brett","Hundley","ARI","QB",26,4,"QB","weighted",1.04651998930041,47,0.0880042023809524,0.746202720526543,0,1.55855351681957,15
"12145","Sean","Mannion","MIN","QB",27,4,"QB","average",0.376908333333333,75,0.0584083333333333,0.208906486788281,0.0337666666666667,0.49824,15
"12145","Sean","Mannion","MIN","QB",27,4,"QB","robust",0.3991,75,0.10125,0.19688928,0.0337666666666667,0.49824,15
"12145","Sean","Mannion","MIN","QB",27,4,"QB","weighted",0.368279317346593,61,0.0506277386388297,0.236965497495118,0,0.496544680851064,15
"12150","Todd","Gurley","LAR","RB",25,4,"RB","average",14.0498472295348,12,0.209652209933815,1.67195572464717,12.04225,16.4438,3
"12150","Todd","Gurley","LAR","RB",25,4,"RB","robust",13.9834454025517,12,0.0551954025516643,0.673100400000001,12.04225,16.4438,3
